has,60,2203362.0,v,5102892
towel,60,4459362.0,n,5102913
here,60,108479.0,adv,5102925
get,60,2359340.0,v,5102971
good,60,1123148.0,adj,5103079
towel,60,4459362.0,n,5103154
get,60,2359340.0,v,5103201
guy,60,0.0,n,5103254
get,60,2359340.0,v,5103323
guy,60,0.0,n,5103348
get,60,2359340.0,v,5103472
bottom,60,0.0,n,5103499
up,60,96921.0,adv,5103538
bottom,60,0.0,n,5103592
up,60,96921.0,adv,5103634
get,60,2359340.0,v,5103752
guy,60,0.0,n,5103807
there,60,109151.0,adv,5103844
get,60,2359340.0,v,5103984
thighs,60,5562249.0,n,5104057
feet,60,5563266.0,n,5104100
made,60,120316.0,v,5104352
just,60,,adj,5104525
now,60,49220.0,adv,5104609
now,60,49220.0,adv,5104718
mean,60,931852.0,v,5104777
toddler,60,10714465.0,n,5104813
said,60,979870.0,v,5104956
baby,60,9827683.0,n,5104966
baby,60,9827683.0,n,5104704
baby,60,9827683.0,n,5105008
toddler,60,10714465.0,n,5105105
baby,60,9827683.0,n,5105174
baby,60,9827683.0,n,5105283
think,60,631737.0,v,5105453
little,60,1554510.0,adj,5105494
baby,60,9827683.0,n,5105507
little,60,1554510.0,adj,5105610
baby,60,9827683.0,n,5105619
baby,60,9827683.0,n,5105715
little,60,1554510.0,adj,5105702
alone,61,157967.0,adv,5090582
day,61,15164957.0,n,5090867
day,61,15136453.0,n,5090867
end,61,5868477.0,n,5090917
end,61,15266911.0,n,5090917
day,61,15164957.0,n,5090955
day,61,15136453.0,n,5090955
windows,61,4588365.0,n,5091050
down,61,95320.0,adv,5091152
need,61,1189113.0,v,5091100
now,61,49102.0,adv,5091198
now,61,49758.0,adv,5091198
tell,61,953216.0,v,5091251
truth,61,6724066.0,n,5091322
truth,61,13956488.0,n,5091322
episode,61,7289956.0,n,5091416
close,61,,adj,5090824
door,61,3221720.0,n,5091595
needs,61,1189113.0,v,5091609
very,61,31899.0,adv,5091812
very,61,31899.0,adv,5091826
shortly,61,34189.0,adv,5091838
lot,61,0.0,n,5091968
bubbles,61,9229709.0,n,5092012
need,61,1189113.0,v,5092228
towel,61,4459362.0,n,5092263
diaper,61,3188531.0,n,5092322
mean,61,955148.0,v,5092490
just,61,246296.0,adv,5092523
do,61,2561995.0,v,5092586
do,61,2523221.0,v,5092586
do,61,2617567.0,v,5092586
out,61,233413.0,adv,5092775
out,61,233413.0,adv,5092788
out,61,233413.0,adv,5092807
tub,61,4493381.0,n,5092843
make,61,1617192.0,v,5092895
floor,61,3365592.0,n,5092952
just,61,2950.0,adv,5093265
place,61,8642037.0,n,5093364
there,61,109461.0,adv,5093447
out,61,0.0,adv,5093648
out,61,233413.0,adv,5093648
good,61,1123148.0,adj,5092430
bubble,61,9229709.0,n,5093931
factory,61,0.0,n,5093953
bubbles,61,9229709.0,n,5094147
there,61,109151.0,adv,5094221
there,61,109328.0,adv,5094221
out,61,233413.0,adv,5094211
go,61,1848718.0,v,5095652
sleep,61,14742.0,v,5095684
guy,61,10153414.0,n,5095812
man,61,10287213.0,n,5095861
bubbles,61,9229709.0,n,5095937
bubbles,61,9229709.0,n,5096170
bubbles,61,9229709.0,n,5096217
right,61,105162.0,adv,5096251
up,61,0.0,adv,5096266
do,61,2561995.0,v,5096380
do,61,1619014.0,v,5096380
water,61,7935504.0,n,5096418
do,61,2561995.0,v,5096554
do,61,1619014.0,v,5096554
water,61,7935504.0,n,5096604
take,61,2599636.0,v,5096702
bath,61,257770.0,n,5096739
want,61,709205.0,v,5097079
take,61,2599636.0,v,5097147
bath,61,257770.0,n,5097177
know,61,596132.0,v,5097289
know,61,608372.0,v,5097289
time,61,15245515.0,n,5097334
little,61,1554510.0,adj,5097380
say,61,928959.0,v,5097659
wants,61,1188725.0,v,5097791
wants,61,709205.0,v,5097791
soap,61,4253437.0,n,5097804
wants,61,1188725.0,v,5097923
wants,61,709205.0,v,5097923
soap,61,4253437.0,n,5097936
eyes,61,5311054.0,n,5098195
wants,60,1188725.0,v,5105917
wants,60,709205.0,v,5105917
wants,60,1188725.0,v,5106026
wants,60,709205.0,v,5106026
bottom,60,0.0,adj,5106105
there,60,109151.0,adv,5106161
see,60,2129289.0,v,5106171
see,60,2156225.0,v,5106171
well,60,0.0,adv,5106218
get,60,2359340.0,v,5106247
get,60,2210855.0,v,5106247
little,60,1554510.0,adj,5106285
bottom,60,0.0,n,5106356
soap,60,4253437.0,n,5106307
time,60,15245515.0,n,5106473
rinsie,60,,n,5106529
rinsie,60,,n,5106545
get,60,2359340.0,v,5107023
get,60,2210855.0,v,5107023
get,60,2359340.0,v,5107096
get,60,2210855.0,v,5107096
bubbles,60,9229709.0,n,5107146
hit,60,1236164.0,v,5107416
tub,60,4493381.0,n,5107486
very,60,31899.0,adv,5107518
hard,60,91778.0,adv,5107534
bubbles,60,9229709.0,n,5107637
off,60,193194.0,adv,5107792
make,60,1755816.0,v,5107832
make,60,1617192.0,v,5107832
make,60,120316.0,v,5107832
bubbles,60,9229709.0,n,5107930
bubbles,60,9229709.0,n,5107872
slippery,60,2234781.0,adj,5107993
baby,60,9827683.0,n,5108011
mean,60,931852.0,v,5108038
mean,60,955148.0,v,5108038
toddler,60,10714465.0,n,5108056
slip,60,0.0,n,5108104
slippery,60,2234781.0,adj,5108129
baby,60,9827683.0,n,5108144
here,60,108479.0,adv,5108303
see,60,2129289.0,v,5108402
see,60,2156225.0,v,5108402
toddler,60,10714465.0,n,5108521
know,60,594621.0,v,5108571
think,60,628491.0,v,5108601
think,60,631737.0,v,5108601
need,60,1189113.0,v,5108623
soap,60,4253437.0,n,5108632
soap,60,4253437.0,n,5108673
there,60,109151.0,adv,5108700
get,60,2359340.0,v,5108748
get,60,120796.0,v,5108748
soap,60,4253437.0,n,5108770
want,60,709205.0,v,5108848
just,60,0.0,adv,5109081
turn,60,346532.0,n,5109098
water,60,7935504.0,n,5109138
water,60,14845743.0,n,5109138
water,60,7935504.0,n,5109320
water,60,14845743.0,n,5109320
amount,60,5107765.0,n,5109286
do,60,2561995.0,v,5109433
well,60,0.0,adv,5109487
think,60,628491.0,v,5109515
think,60,631737.0,v,5109515
though,60,119139.0,adv,5109561
get,60,2359340.0,v,5109604
guy,60,0.0,n,5109664
get,60,2359340.0,v,5109708
soap,60,4253437.0,n,5109759
get,60,2359340.0,v,5109820
soap,60,4253437.0,n,5109845
guy,60,0.0,n,5109890
ready,60,1930512.0,adj,5109983
get,60,0.0,v,5110013
out,60,233413.0,adv,5110041
need,60,1189113.0,v,5110280
change,60,161225.0,v,5110300
diaper,60,3188531.0,n,5110323
now,60,49220.0,adv,5110336
need,60,1189113.0,v,5110383
change,60,161225.0,v,5110408
diaper,60,3188531.0,n,5110442
diaper,60,3188531.0,n,5110530
do,60,,v,5110489
have,60,2630189.0,v,5110503
have,60,2203362.0,v,5110503
on,60,69472.0,adv,5110538
have,60,2630189.0,v,5110583
have,60,2203362.0,v,5110583
diaper,60,3188531.0,n,5110605
on,60,69472.0,adv,5110621
see,60,2156225.0,v,5110685
diaper,60,3188531.0,n,5110716
on,60,69472.0,adv,5110726
never,60,20759.0,adv,5110778
had,60,0.0,v,5110793
bath,60,257770.0,n,5110862
diaper,60,3188531.0,n,5110904
diaper,60,3188531.0,n,5110975
diaper,60,3188531.0,n,5111068
diaper,60,3188531.0,n,5111177
get,61,1771194.0,v,5098259
eyes,61,5311054.0,n,5098294
soap,61,4253437.0,n,5098375
get,61,2210855.0,v,5098432
little,61,1554510.0,adj,5098460
scrub,61,36780.0,v,5098580
scrub,61,1251228.0,v,5098580
want,61,1188725.0,v,5098812
want,61,709205.0,v,5098812
second,61,0.0,adj,5099066
got,61,0.0,v,5099402
scrub,61,8438223.0,n,5099450
want,61,1188725.0,v,5099553
little,61,1554510.0,adj,5099582
bit,61,9222051.0,n,5099602
want,61,1188725.0,v,5099720
want,61,709205.0,v,5099720
little,61,1554510.0,adj,5099756
soap,61,4253437.0,n,5099638
soap,61,4253437.0,n,5099826
there,61,109151.0,adv,5100008
there,61,109328.0,adv,5100008
there,61,109151.0,adv,5100063
there,61,109328.0,adv,5100063
scrub,61,,n,5100227
little,61,1554510.0,adj,5100357
bit,61,9222051.0,n,5100376
little,61,1554510.0,adj,5100439
bit,61,9222051.0,n,5100451
there,61,109461.0,adv,5100497
soap,61,4253437.0,n,5099926
scrub,61,36780.0,v,5100619
scrub,61,1251228.0,v,5100619
know,61,0.0,v,5100708
ears,61,5320899.0,n,5100792
scrub,61,36780.0,v,5100909
scrub,61,1251228.0,v,5100909
ears,61,5320899.0,n,5100936
think,61,631737.0,v,5101076
want,61,1188725.0,v,5101100
want,61,709205.0,v,5101100
wanted,61,709205.0,v,5101167
have,61,121046.0,v,5101206
have,61,2203362.0,v,5101206
nose,61,5598147.0,n,5101269
always,61,0.0,adv,5101331
get,61,2359340.0,v,5101342
up,61,0.0,adv,5101367
wants,61,1188725.0,v,5101545
wants,61,709205.0,v,5101545
there,61,0.0,adv,5101616
go,61,0.0,v,5101654
soap,61,4253437.0,n,5101724
just,61,0.0,adv,5101781
now,61,49220.0,adv,5101804
did,61,2561995.0,v,5102008
scrub,61,36780.0,v,5102043
scrub,61,1251228.0,v,5102043
duck,61,1846331.0,n,5102068
scrub,61,36780.0,v,5102231
scrub,61,1251228.0,v,5102231
duck,61,1846331.0,n,5102271
duck,61,1846331.0,n,5102112
have,61,0.0,v,5101688
scrub,61,36780.0,v,5102369
scrub,61,1251228.0,v,5102369
know,61,594621.0,v,5102412
just,61,33308.0,adv,5102455
soap,61,4253437.0,n,5102569
scrub,61,36780.0,v,5102609
scrub,61,1251228.0,v,5102609
good,61,1123148.0,adj,5102673
job,61,719705.0,n,5102692
on,61,,adv,5102776
has,61,2203362.0,v,5102892
towel,61,4459362.0,n,5102913
here,61,108479.0,adv,5102925
get,61,2359340.0,v,5102971
get,61,2359340.0,v,5102750
good,61,1123148.0,adj,5103079
towel,61,4459362.0,n,5103154
get,61,2359340.0,v,5103201
guy,61,0.0,n,5103254
guy,61,0.0,n,5103348
bottom,61,0.0,n,5103499
bottom,61,0.0,n,5103592
up,61,0.0,adv,5103634
get,61,2359340.0,v,5103752
guy,61,0.0,n,5103807
there,61,109151.0,adv,5103844
get,61,2359340.0,v,5103984
thighs,61,5562249.0,n,5104057
feet,61,5563266.0,n,5104100
made,61,1617192.0,v,5104352
just,61,,adj,5104525
now,61,49220.0,adv,5104609
baby,61,9827683.0,n,5104704
baby,61,9827519.0,n,5104704
now,61,49220.0,adv,5104718
mean,61,955148.0,v,5104777
toddler,61,10714465.0,n,5104813
said,61,928959.0,v,5104956
said,61,979870.0,v,5104956
baby,61,9827683.0,n,5104966
baby,61,9827683.0,n,5105008
toddler,61,10714465.0,n,5105105
baby,61,9827683.0,n,5105174
baby,61,9827683.0,n,5105283
think,61,631737.0,v,5105453
little,61,1554510.0,adj,5105494
baby,61,9827683.0,n,5105507
little,61,1554510.0,adj,5105610
baby,61,9827683.0,n,5105619
little,61,1554510.0,adj,5105702
baby,61,9827683.0,n,5105715
wants,61,1188725.0,v,5105917
wants,61,709205.0,v,5105917
bottom,61,,adj,5106105
wants,61,709205.0,v,5106026
see,60,2129289.0,v,5111421
see,60,2156225.0,v,5111421
invisible,60,2517265.0,adj,5111555
swim,60,,n,5111771
pool,60,3982060.0,n,5111857
very,60,31899.0,adv,5111935
pool,60,3982060.0,n,5111977
teacher,60,10694258.0,n,5112343
think,60,628491.0,v,5112406
think,60,631737.0,v,5112406
guy,60,0.0,n,5112450
teacher,60,10694258.0,n,5112501
guy,60,0.0,n,5112564
teacher,60,10694258.0,n,5112608
very,60,31899.0,adv,5112796
good,60,1123148.0,adj,5112808
teacher,60,10694258.0,n,5113172
duck,60,1846331.0,n,5113818
hot,60,1247240.0,adj,5113932
stick,60,1441793.0,v,5114043
under,60,486067.0,adv,5114072
there,60,109151.0,adv,5114082
water,60,7935504.0,n,5114413
water,60,14845743.0,n,5114413
little,60,1554510.0,adj,5114479
think,60,628491.0,v,5114580
think,60,631737.0,v,5114580
hot,60,1247240.0,adj,5114831
put,60,1494310.0,v,5114963
under,60,486067.0,adv,5115013
there,60,109151.0,adv,5115028
hot,60,1247240.0,adj,5115149
hot,60,1247240.0,adj,5115210
hot,60,1247240.0,adj,5115272
say,60,979870.0,v,5115860
there,60,109151.0,adv,5115872
water,60,14845743.0,n,5115956
water,60,7935504.0,n,5115956
song,60,7048000.0,n,5116802
get,60,2359340.0,v,5116934
rid,60,2350175.0,v,5116957
dirty,60,419289.0,adj,5116999
water,60,7935504.0,n,5117010
water,60,14845743.0,n,5117010
get,60,2359340.0,v,5117105
dirty,60,419289.0,adj,5117172
rid,60,2350175.0,v,5117118
water,60,7935504.0,n,5117191
water,60,14845743.0,n,5117191
get,60,2359340.0,v,5117240
rid,60,2350175.0,v,5117256
dirty,60,419289.0,adj,5117291
water,60,7935504.0,n,5117307
water,60,14845743.0,n,5117307
dirty,60,419289.0,adj,5117414
water,60,7935504.0,n,5117425
water,60,14845743.0,n,5117425
dirty,60,419289.0,adj,5117516
water,60,7935504.0,n,5117532
water,60,14845743.0,n,5117532
dirty,60,419289.0,adj,5117613
water,60,7935504.0,n,5117623
water,60,14845743.0,n,5117623
dirty,60,419289.0,adj,5117693
dirty,60,1534147.0,v,5117781
very,60,31899.0,adv,5117922
baby,60,9827683.0,n,5117951
water,60,7935504.0,n,5117708
water,60,14845743.0,n,5117708
very,60,31899.0,adv,5117771
water,60,7935504.0,n,5117852
water,60,14845743.0,n,5117852
toddler,60,10714465.0,n,5117994
end,59,5868477.0,n,5090917
end,59,15266911.0,n,5090917
baby,60,9827683.0,n,5108222
baby,60,9827683.0,n,5118032
toddler,60,10714465.0,n,5118050
toddler,60,10714465.0,n,5118104
baby,60,9827683.0,n,5118117
baby,60,9827683.0,n,5118200
baby,60,9827683.0,n,5118275
guy,60,0.0,n,5118342
duck,60,1846331.0,n,5118591
time,60,15245515.0,n,5118808
say,60,979870.0,v,5118836
good,60,1123148.0,adj,5118903
guy,60,0.0,n,5119019
good,60,1123148.0,adj,5119067
guy,60,0.0,n,5119134
guy,60,0.0,n,5119208
time,60,15245515.0,n,5119288
say,60,979870.0,v,5119311
home,60,8559508.0,n,5119505
scrape,60,0.0,n,5119606
scrape,60,0.0,n,5119696
scrape,60,0.0,n,5119793
scrape,60,0.0,n,5119868
scrape,60,0.0,n,5120004
just,60,0.0,adv,5119954
mean,60,931852.0,v,5120064
mean,60,955148.0,v,5120064
happen,60,344174.0,v,5120114
happen,60,339934.0,v,5120114
know,60,594621.0,v,5120245
here,60,108479.0,adv,5120285
here,60,108647.0,adv,5120285
here,60,108479.0,adv,5120346
here,60,108647.0,adv,5120346
here,60,108479.0,adv,5120425
here,60,108647.0,adv,5120425
guess,60,916909.0,v,5120491
know,60,594621.0,v,5120549
out,60,233413.0,adv,5120721
water,60,,v,5120800
out,60,233413.0,adv,5120815
water,60,,v,5120930
out,60,233413.0,adv,5120942
see,60,2156225.0,v,5121204
duck,60,1846331.0,n,5121233
home,60,8559508.0,n,5121279
duck,60,1846331.0,n,5121331
home,60,8559508.0,n,5121365
duck,60,1846331.0,n,5121413
home,60,8559508.0,n,5121501
home,60,8559508.0,n,5121613
think,60,739340.0,v,5121662
think,60,631737.0,v,5121662
house,60,3544360.0,n,5121722
think,60,628491.0,v,5121781
think,60,631737.0,v,5121781
old,60,1638438.0,adj,5121814
house,60,3544360.0,n,5121826
go,60,1848718.0,v,5121896
wants,60,709205.0,v,5121996
wants,60,709205.0,v,5122092
wants,60,709205.0,v,5122189
think,60,628491.0,v,5122303
think,60,631737.0,v,5122303
home,60,8559508.0,n,5122343
work,60,2410855.0,v,5122419
yard,60,4610879.0,n,5122473
do,60,2561995.0,v,5122584
do,60,1619014.0,v,5122584
yard,60,4610879.0,n,5122645
duck,60,1846331.0,n,5122678
duck,60,1846331.0,n,5122728
duck,60,1846331.0,n,5122763
duck,60,1846331.0,n,5122777
duck,60,1846331.0,n,5122803
duck,60,1846331.0,n,5122817
duck,60,1846331.0,n,5122844
duck,60,1846331.0,n,5122876
duck,60,1846331.0,n,5122900
duck,60,1846331.0,n,5122916
duck,60,1846331.0,n,5122944
has,60,2203362.0,v,5123260
towel,60,4459362.0,n,5123299
duck,60,1846331.0,n,5123600
duck,60,1846331.0,n,5123614
duck,60,1846331.0,n,5123653
duck,60,1846331.0,n,5123635
duck,60,1846331.0,n,5123624
slippery,60,2234781.0,adj,5123946
play,60,431893.0,n,5123970
want,60,1188725.0,v,5124020
hit,60,1236164.0,v,5124078
again,60,40365.0,adv,5124109
careful,60,309021.0,adj,5124171
alone,62,157967.0,adv,5090582
get,60,0.0,v,5124221
out,60,233413.0,adv,5124228
close,62,,adj,5090824
think,60,628491.0,v,5124661
think,60,631737.0,v,5124661
think,60,628491.0,v,5124700
think,60,631737.0,v,5124700
just,60,246296.0,adv,5124735
need,60,1189113.0,v,5124751
day,62,15136453.0,n,5090867
think,60,628491.0,v,5124778
think,60,631737.0,v,5124778
need,60,1189113.0,v,5124809
think,60,628491.0,v,5124834
think,60,631737.0,v,5124834
think,60,628491.0,v,5124855
think,60,631737.0,v,5124855
end,62,5868477.0,n,5090917
end,62,15266911.0,n,5090917
need,60,1189113.0,v,5124876
sing,60,1729431.0,v,5124923
song,60,7048000.0,n,5124956
know,60,594621.0,v,5125204
day,62,15136453.0,n,5090955
words,60,6286395.0,n,5125237
windows,62,4588365.0,n,5091050
song,60,7048000.0,n,5125310
words,60,6286395.0,n,5125403
mosquitos,60,2200198.0,n,5126662
know,60,594621.0,v,5125380
need,62,1189113.0,v,5091100
down,62,95320.0,adv,5091152
better,60,11093.0,adv,5125422
better,60,15135.0,adv,5125422
do,60,0.0,v,5125469
dry,60,2551380.0,adj,5125697
now,62,49102.0,adv,5091198
now,62,49758.0,adv,5091198
think,60,628491.0,v,5126113
think,60,631737.0,v,5126113
think,60,628491.0,v,5126157
think,60,631737.0,v,5126157
tell,62,953216.0,v,5091251
truth,62,6724066.0,n,5091322
truth,62,13956488.0,n,5091322
episode,62,7289956.0,n,5091416
people,60,7942152.0,n,5126693
think,60,631737.0,v,5126806
know,60,594621.0,v,5126833
door,62,3221720.0,n,5091595
know,60,594621.0,v,5126852
needs,62,1189113.0,v,5091609
know,60,594621.0,v,5126862
very,62,31899.0,adv,5091812
very,62,31899.0,adv,5091826
think,60,631737.0,v,5127483
put,60,1494310.0,v,5127640
diaper,60,3188531.0,n,5127688
shortly,62,34189.0,adv,5091838
on,60,69472.0,adv,5127697
now,60,49220.0,adv,5127708
diaper,60,3188531.0,n,5128114
lot,62,,n,5091968
go,60,0.0,v,5128135
here,60,108479.0,adv,5128179
bubbles,62,9229709.0,n,5092012
have,60,2203362.0,v,5128535
have,60,2203362.0,v,5128669
seat,60,,n,5128703
put,60,1494310.0,v,5128743
have,60,0.0,v,5128859
seat,60,,n,5128880
put,60,1494310.0,v,5128922
need,60,1189113.0,v,5129069
need,60,1189113.0,v,5129158
think,60,631737.0,v,5129466
girl,60,10129825.0,n,5129531
little,60,1554510.0,adj,5129645
on,60,0.0,adv,5129760
pumpkin,60,0.0,n,5129867
needs,60,1189113.0,v,5129940
on,60,69472.0,adv,5129971
need,60,1189113.0,v,5130050
need,60,1189113.0,v,5130170
nurse,60,0.0,v,5130195
need,60,1189113.0,v,5130241
need,60,1189113.0,v,5130318
need,60,1189113.0,v,5130368
nurse,60,0.0,v,5130286
about,60,0.0,adv,5130461
need,62,1189113.0,v,5092228
towel,62,4459362.0,n,5092263
diaper,62,3188531.0,n,5092322
good,62,1123148.0,adj,5092430
mean,62,931852.0,v,5092490
mean,62,955148.0,v,5092490
just,62,0.0,adv,5092523
do,62,2561995.0,v,5092586
out,62,233413.0,adv,5092775
out,62,233413.0,adv,5092788
out,62,233413.0,adv,5092807
tub,62,4493381.0,n,5092843
make,62,120316.0,v,5092895
floor,62,3365592.0,n,5092952
up,62,0.0,adv,5093213
just,62,246296.0,adv,5093265
place,62,5611822.0,n,5093364
there,62,109461.0,adv,5093447
out,62,233413.0,adv,5093648
bubble,62,9229709.0,n,5093931
factory,62,0.0,n,5093953
bubbles,62,9229709.0,n,5094147
out,62,0.0,adv,5094211
there,62,109151.0,adv,5094221
up,62,0.0,adv,5094529
up,62,0.0,adv,5094630
go,62,1848718.0,v,5095652
sleep,62,14742.0,v,5095684
guy,62,10153414.0,n,5095812
man,62,10287213.0,n,5095861
bubbles,62,9229709.0,n,5095937
bubbles,62,9229709.0,n,5096170
bubbles,62,9229709.0,n,5096217
right,62,105162.0,adv,5096251
up,62,0.0,adv,5096266
do,62,2561995.0,v,5096380
water,62,7935504.0,n,5096418
do,62,2561995.0,v,5096554
water,62,7935504.0,n,5096604
take,62,2599636.0,v,5096702
take,62,2109045.0,v,5096702
bath,62,257770.0,n,5096739
want,62,1188725.0,v,5097079
want,62,709205.0,v,5097079
take,62,2599636.0,v,5097147
bath,62,257770.0,n,5097177
know,62,596132.0,v,5097289
know,62,594621.0,v,5097289
know,62,596644.0,v,5097289
know,62,608372.0,v,5097289
time,62,15245515.0,n,5097334
little,62,1554510.0,adj,5097380
miss,62,,v,5097433
wants,62,1188725.0,v,5097791
wants,62,709205.0,v,5097791
soap,62,4253437.0,n,5097804
